Ticker,Name,Price,30 Day Price Change,Drug,NCT Number,Indication,Stage,Status,Next Catalyst,Catalyst Date,Catalyst,Conference,Historical LOA,Historical POP,Bullish or Bearish,Market Cap,Last Updated,No Of Shares
HRMY,Harmony Biosciences Holdings Inc.,35.2000,30.76; 30.09; 29.83; 30.44; 31.38; 30.49; 30.15; 30.09; 30.76; 31.49; 31.59; 31.81; 30.91; 32.1; 32.96; 32.2; 32.39; 34.1; 35.48; 35.2,WAKIX (Pitolisant HD) - (ONSTRIDE 2),,Idiopathic hypersomnia,phase3,Ongoing,Topline Data,2027-12-31,"Phase 3 is ongoing, with topline data expected in 2027. PDUFA date in 2028.",,100,100,Bull -% / Neutral -% / Bear -%,2037822195,2026-05-07 08:21:16,57892676
HRMY,Harmony Biosciences Holdings Inc.,35.2000,30.76; 30.09; 29.83; 30.44; 31.38; 30.49; 30.15; 30.09; 30.76; 31.49; 31.59; 31.81; 30.91; 32.1; 32.96; 32.2; 32.39; 34.1; 35.48; 35.2,WAKIX - (Pitolisant GR),,GI symptoms,phase4,Ongoing,Submission,2026-06-30,NDA submission due in 2Q 2026. PDUFA date in 1Q 2027.,,100,100,Bull -% / Neutral -% / Bear -%,2037822195,2026-05-07 08:20:59,57892676
HRMY,Harmony Biosciences Holdings Inc.,35.2000,30.76; 30.09; 29.83; 30.44; 31.38; 30.49; 30.15; 30.09; 30.76; 31.49; 31.59; 31.81; 30.91; 32.1; 32.96; 32.2; 32.39; 34.1; 35.48; 35.2,EPX-100 - (LIGHTHOUSE),,Lennox-Gastaut Syndrome,phase3,Trial Planned,Topline Data,2027-06-30,"Phase 3 trial initiated year end 2024, topline data expected by 1H 2027.",,100,100,Bull -% / Neutral -% / Bear -%,2037822195,2026-05-07 08:18:44,57892676
HRMY,Harmony Biosciences Holdings Inc.,35.2000,30.76; 30.09; 29.83; 30.44; 31.38; 30.49; 30.15; 30.09; 30.76; 31.49; 31.59; 31.81; 30.91; 32.1; 32.96; 32.2; 32.39; 34.1; 35.48; 35.2,EPX-100 - (ARGUS),NCT04462770,Dravet Syndrome,phase3,Data Released,,2027-06-30,"Phase 3 preliminary results shared at AAN on April 22, 2026. Phase 3 data expected 1H 2027. Potential PDUFA in 2028. Phase 3 preliminary results from AES reported a median reduction of approximately 50% in countable motor seizure frequency per 28 days (CMS-28) and 50% of these participants achieved at least a 50% reduction in CMS-28, noted December 8, 2025.",,100,100,Bull -% / Neutral -% / Bear -%,2037822195,2026-05-07 08:18:29,57892676
CGEM,Cullinan Therapeutics Inc.,12.9800,16.15; 15.73; 14.87; 14.175; 14.33; 13.98; 13.84; 15.46; 15.52; 15.36; 16.44; 16.21; 15.34; 15.21; 14.43; 13.51; 13.28; 13.18; 12.05; 12.98,CLN-978 - (OUTRACE SjD),NCT07041099,Sjögren's disease,phase1,Ongoing,Initial Data,2026-12-31,Phase 1 study ongoing with initial data expected 4Q 2026.,,100,100,Bull -% / Neutral -% / Bear -%,797725437,2026-05-07 07:33:20,61458046
MRNA,Moderna Inc.,49.6400,50.03; 49.04; 48.11; 45.72; 48.12; 47.26; 46.88; 47.03; 47.61; 47.57; 47.19; 46.06; 45.64; 49.06; 51.59; 47.44; 47.6; 47.73; 45.99; 49.64,mRNA-1010 - (P304),NCT05415462,Seasonal influenza in U.S. adults 50 years of age and older,phase5,Ongoing,Regulatory Decision,2026-08-05,"Following the Type A Meeting, the FDA has accepted the BLA application, with a PDUFA date of August 5, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,19696469897,2026-05-07 04:41:22,396786259
NUVB,Nuvation Bio Inc. Class A,4.7600,4.72; 4.32; 4.21; 4.24; 4.51; 4.79; 4.72; 4.69; 4.74; 4.75; 4.78; 4.96; 4.9; 4.72; 5.17; 4.82; 4.8; 4.93; 4.58; 4.76,IBTROZI (taletrectinib),NCT07154706,TKI-naïve and TKI-pretreated advanced ROS1-positive (ROS1+) non-small cell lung cancer (NSCLC),phase5,Enrollment Initiation,,2027-01-04,"PDUFA date of January 4, 2027.",,100,100,Bull -% / Neutral -% / Bear -%,1657441382,2026-05-07 04:30:14,348201971
XNCR,Xencor Inc.,12.0900,11.88; 11.22; 11.06; 10.41; 11.32; 11.27; 11.31; 11.63; 11.72; 11.97; 11.88; 11.8; 11.21; 11.42; 12.01; 11.77; 11.41; 11.89; 11.83; 12.09,XmAb657,NCT07284797,Idiopathic inflammatory myopathies (IIM),phase1,Ongoing,Interim Data,2026-12-31,Phase 1 update due 2H 2026.,,100,100,Bull -% / Neutral -% / Bear -%,896371896,2026-05-06 17:05:44,74141596
XNCR,Xencor Inc.,12.0900,11.88; 11.22; 11.06; 10.41; 11.32; 11.27; 11.31; 11.63; 11.72; 11.97; 11.88; 11.8; 11.21; 11.42; 12.01; 11.77; 11.41; 11.89; 11.83; 12.09,XmAb819,NCT05433142,Renal Cell Carcinoma (RCC),phase1,Enrollment Initiation,Full Results,2026-12-31,"Additional data due in 2H 2026. Pivotal trial planned for 2027. Phase 1 initial dose-escalation data at the AACR-NCI-EORTC conference exhibited a 25% overall response rate (ORR) observed within the target dose range, noted October 24, 2025.",,100,100,Bull -% / Neutral -% / Bear -%,896371896,2026-05-06 17:02:30,74141596
OMER,Omeros Corporation,10.1800,13.28; 12.25; 11.7; 11.97; 12.38; 11.96; 11.46; 11.65; 11.07; 11.15; 11.04; 10.72; 10.26; 10.16; 10.25; 9.79; 9.85; 9.97; 10.2; 10.18,Zaltenibart  - (OMS906),NCT06298955,Paroxysmal nocturnal hemoglobinuria (PNH),phase3,Enrollment Initiation,Initial Data,2026-12-31,Phase 3 enrollment ongoing with data needed for submission of the biologics licensing application (BLA) and global approval dossiers for zaltenibart in PNH remain on track for the 4Q 2026.,,100,100,Bull -% / Neutral -% / Bear -%,736781114,2026-05-06 08:41:46,72375355
NVO,Novo Nordisk A/S,43.9600,45.8; 44.74; 44.28; 44.28; 45.07; 44.39; 44.96; 44.19; 44.55; 45.51; 45.58; 44.07; 42.92; 42; 43.75; 42.96; 41.02; 42.19; 42.81; 43.96,Zaltenibart  - (OMS906),NCT06298955,Paroxysmal nocturnal hemoglobinuria (PNH),phase3,Enrollment Initiation,Initial Data,2026-12-31,Phase 3 enrollment ongoing with data needed for submission of the biologics licensing application (BLA) and global approval dossiers for zaltenibart in PNH remain on track for the 4Q 2026.,,100,100,Bull -% / Neutral -% / Bear -%,196281400000,2026-05-06 08:41:46,4465000000
NVO,Novo Nordisk A/S,43.9600,45.8; 44.74; 44.28; 44.28; 45.07; 44.39; 44.96; 44.19; 44.55; 45.51; 45.58; 44.07; 42.92; 42; 43.75; 42.96; 41.02; 42.19; 42.81; 43.96,CagriSema - (REIMAGINE 2),NCT06065540,Type 2 diabetes,phase3,Data Released,Full Results,2026-12-31,"Phase 3b results showed that CagriSema achieved superior weight loss of up to 14.2%, where up to 43% of the people achieved ≥15% weight loss and up to 24% achieved ≥20% weight loss, noted February 2, 2026.  The detailed results from REIMAGINE 2 will be presented at a scientific conference in 2026. NDA submission due in 1H 2026.",,100,100,Bull -% / Neutral -% / Bear -%,196281400000,2026-05-06 08:40:59,4465000000
NVO,Novo Nordisk A/S,43.9600,45.8; 44.74; 44.28; 44.28; 45.07; 44.39; 44.96; 44.19; 44.55; 45.51; 45.58; 44.07; 42.92; 42; 43.75; 42.96; 41.02; 42.19; 42.81; 43.96,AM833 (CagriSema) - (REDEFINE),NCT03787225,Obesity,phase5,Data Released,Regulatory Decision,2026-12-31,"PDUFA decision due in 4Q 2026. NDA submitted December 18, 2025.",,100,100,Bull -% / Neutral -% / Bear -%,196281400000,2026-05-06 08:40:52,4465000000
NVO,Novo Nordisk A/S,43.9600,45.8; 44.74; 44.28; 44.28; 45.07; 44.39; 44.96; 44.19; 44.55; 45.51; 45.58; 44.07; 42.92; 42; 43.75; 42.96; 41.02; 42.19; 42.81; 43.96,Mim8 - (FRONTIER5),,Hemophilia A,phase5,Data Released,Regulatory Decision,2026-09-30,"PDUFA decision due in 3Q 2026. NDA submitted, noted November 5, 2025. Phase 3b data reported that between Week 0 and Week 26 of treatment, there were 107 TEAEs observed in 43 patients (70.5%), most of which were mild to moderate (88.6%), noted June 23, 2025.",,100,100,Bull -% / Neutral -% / Bear -%,196281400000,2026-05-06 08:39:11,4465000000
NVO,Novo Nordisk A/S,43.9600,45.8; 44.74; 44.28; 44.28; 45.07; 44.39; 44.96; 44.19; 44.55; 45.51; 45.58; 44.07; 42.92; 42; 43.75; 42.96; 41.02; 42.19; 42.81; 43.96,Etavopivat (FT-4202) - (HIBISCUS),,Thalassemia / sickle cell disease,phase4,Data Released,Submission,2026-12-31,"Regulatory submission due in 4Q 2026. Phase 2/3 trial met both primary endpoints, noted April 20, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,196281400000,2026-05-06 08:37:17,4465000000
IFRX,InflaRx N.V.,1.6800,2.38; 2.47; 2.5; 2.37; 2.44; 2.47; 2.61; 2.74; 2.56; 2.38; 2.4; 2.28; 2.17; 2.06; 2; 1.84; 1.71; 1.66; 1.62; 1.68,izicopan,,AAV and broader renal disorders,phase2,Trial Planned,Initial Data,2029-12-31,Phase 2 planned with PoC data expected in 2029.,,100,100,Bull -% / Neutral -% / Bear -%,121452003,2026-05-06 08:36:40,72292859
BCRX,BioCryst Pharmaceuticals Inc.,8.5000,9.57; 9.02; 8.97; 8.77; 8.74; 8.37; 8.29; 8.47; 9.12; 9.1; 8.91; 8.57; 8.34; 8.25; 8.47; 8.41; 8.43; 8.33; 8.19; 8.5,BCX17725,NCT06539507,Netherton syndrome,phase1,Ongoing,Initial Data,2026-12-31,"Phase 1 trial initiated, noted October 2, 2024. Phase 1 data from this program in up to 12 patients by the end of 2026.",,100,100,Bull -% / Neutral -% / Bear -%,2160382610,2026-05-06 07:51:17,254162660
TGTX,TG Therapeutics Inc.,48.0500,40.79; 39.5; 39.48; 39.43; 39.76; 39.24; 38.87; 39.73; 39.2; 38.82; 37.94; 37.41; 36.64; 40.11; 40.56; 40.16; 40.95; 43.37; 46.62; 48.05,Azercabtagene Zapreleucel (azer-cel),NCT06680037,Progressive MS,phase1,Enrollment Initiation,Initial Data,2026-12-31,"Phase 1 initial data expected 2H 2026. Phase 1 trial to be initiated in 2024. IND cleared August 6, 2024.",,100,100,Bull -% / Neutral -% / Bear -%,7355666019,2026-05-06 07:25:29,153083580
DTIL,Precision BioSciences Inc.,6.1700,8.11; 7.27; 6.96; 6.9; 7.18; 7.15; 7.23; 7.58; 7.59; 6.92; 6.97; 7.02; 6.32; 6.04; 6.41; 6.5; 6.77; 6.86; 6.45; 6.17,Azercabtagene Zapreleucel (azer-cel),NCT06680037,Progressive MS,phase1,Enrollment Initiation,Initial Data,2026-12-31,"Phase 1 initial data expected 2H 2026. Phase 1 trial to be initiated in 2024. IND cleared August 6, 2024.",,100,100,Bull -% / Neutral -% / Bear -%,159199864,2026-05-06 07:25:29,25802247
TCRX,TScan Therapeutics Inc.,0.9239,1.11; 1; 1; 0.9631; 0.9946; 1.02; 1.06; 1.07; 1.07; 1.08; 1.08; 1.01; 0.98; 0.972; 1.02; 0.9819; 0.9939; 0.9655; 0.9185; 0.9239,"TSC-100, TSC-101 - (ALLOHA)",NCT05473910,Hematologic malignancies,phase1,Data Released,Initial Data,2026-06-30,"Phase 1 early clinical data on patients treated in Cohort C of the ALLOHA study in 2Q 2026. Phase 1 updated data in 2H 2026. Phase 1 2-year data shared at ASH reported that 3/3 (100%) of TSC-101-treated patients who reached two-year follow-up remained relapse-free vs. 1/4 (25%) in the control arm, noted December 6, 2025.",,100,100,Bull -% / Neutral -% / Bear -%,60377620,2026-05-06 07:23:24,65350817
MDGL,Madrigal Pharmaceuticals Inc.,474.2800,539.89; 523.69; 522.23; 511.82; 513.47; 513.59; 517.26; 524.28; 527.67; 515.96; 497.27; 481.23; 452.86; 488.15; 492.83; 486.98; 467.28; 476.89; 471.32; 474.28,Resmetirom - (MAESTRO-NASH Outcomes),NCT05500222,Nonalcoholic Steatohepatitis (NASH),phase3,Ongoing,Topline Data,2027-12-31,"Phase 3 data topline data due in 2027. Phase 3 MAESTRO-NASH data from EASL reported that patients treated with Rezdiffra showed reduction from baseline in these key features compared to placebo, noted June 6, 2024. Phase 3 results  improved health-related quality of life (HRQL) in patients with NASH with moderate to advanced fibrosis, noted September 30, 2024. Phase 3 enrollment completed, noted October 21, 2024.",,100,100,Bull -% / Neutral -% / Bear -%,10934837951,2026-05-06 07:16:32,23055659
IMCR,Immunocore Holdings plc,28.6200,28.76; 28.05; 28.37; 28.93; 29.54; 30; 28.83; 29.41; 28.52; 28.97; 28.89; 29.13; 29.56; 28.65; 28.76; 28.29; 27.79; 28.52; 27.9; 28.62,KIMMTRAK with or without anti-PD1 therapy - (TEBE-AM),NCT05549297,Melanoma,phase3,Ongoing,Topline Data,2026-12-31,"Topline results due in 2H 2026. Phase 2/3 TEBE-AM clinical trial to be converted into registrational Phase 3 trial evaluating KIMMTRAK for previously treated advanced cutaneous melanoma, noted May 29, 2024. Phase 3 trial enrollment expected to be completed by 1H 2026.",,100,100,Bull -% / Neutral -% / Bear -%,1376288463,2026-05-06 07:10:16,48088346
IMCR,Immunocore Holdings plc,28.6200,28.76; 28.05; 28.37; 28.93; 29.54; 30; 28.83; 29.41; 28.52; 28.97; 28.89; 29.13; 29.56; 28.65; 28.76; 28.29; 27.79; 28.52; 27.9; 28.62,IMC-P115C (PRAME-A02 HLE),,Solid tumors,phase1,Ongoing,Initial Data,2026-12-31,"Phase 1 initial data due in 2H 2026. Phase 1 dosing commenced, noted December 23, 2024.",,100,100,Bull -% / Neutral -% / Bear -%,1376288463,2026-05-06 07:09:53,48088346
IMCR,Immunocore Holdings plc,28.6200,28.76; 28.05; 28.37; 28.93; 29.54; 30; 28.83; 29.41; 28.52; 28.97; 28.89; 29.13; 29.56; 28.65; 28.76; 28.29; 27.79; 28.52; 27.9; 28.62,IMC-R117C,,PIWIL1 in colorectal and other gastrointestinal cancers,phase1,Ongoing,Initial Data,2027-12-31,"Phase 1/2 dosing commenced, noted December 17, 2024. Phase 1 data due in 2027.",,100,100,Bull -% / Neutral -% / Bear -%,1376288463,2026-05-06 07:09:12,48088346
EYPT,EyePoint Inc.,12.5000,13.24; 12.35; 11.7; 11.82; 12.5; 12.78; 12.93; 13.35; 13.16; 13.5; 13.58; 13.15; 12.53; 12.34; 12.26; 11.78; 11.45; 11.77; 12.33; 12.5,DURAVYU (EYP-1901) - (LUGANO),NCT05381948,Wet age-related macular degeneration (AMD),phase2,Ongoing,Topline Data,2026-08-31,"Phase 3 trial dosing was initiated based on DAVIO-2 study results, noted October 24, 2024. Topline data 56-week expected in mid-2026.",,100,100,Bull -% / Neutral -% / Bear -%,1048016225,2026-05-06 07:06:10,83841298
EYPT,EyePoint Inc.,12.5000,13.24; 12.35; 11.7; 11.82; 12.5; 12.78; 12.93; 13.35; 13.16; 13.5; 13.58; 13.15; 12.53; 12.34; 12.26; 11.78; 11.45; 11.77; 12.33; 12.5,DURAVYU (EYP-1901) - (LUCIA),NCT06683742,wet AMD,phase3,Ongoing,Topline Data,2026-08-31,"Phase 3 dosing initiated, noted November 4, 2024. Phase 3 topline data is expected in 2026.",,100,100,Bull -% / Neutral -% / Bear -%,1048016225,2026-05-06 07:05:38,83841298
EYPT,EyePoint Inc.,12.5000,13.24; 12.35; 11.7; 11.82; 12.5; 12.78; 12.93; 13.35; 13.16; 13.5; 13.58; 13.15; 12.53; 12.34; 12.26; 11.78; 11.45; 11.77; 12.33; 12.5,DURAVYU (vorolanib intravitreal insert) - (CAPRI),,Diabetic macular edema (DME),phase3,Ongoing,Topline Data,2027-12-31,"Phase 3 commenced, noted March 2, 2026. Phase 3 topline data anticipated in 4Q 2027.",,100,100,Bull -% / Neutral -% / Bear -%,1048016225,2026-05-06 07:05:25,83841298
DNTH,Dianthus Therapeutics Inc.,76.4500,85.34; 86.16; 83.6; 85.67; 88.72; 89.63; 86.48; 86.82; 86.67; 90.86; 93.01; 89.45; 81.57; 84.97; 84.13; 80.51; 81.22; 84.57; 76.42; 76.45,LBL-047 (DNTH212),,Healthy volunteers and systemic lupus erythematosus,phase1,Enrollment Initiation,Topline Data,2026-12-31,"Phase 1 topline results due in 2H 2026. Phase 1 trial initiated December 23, 2025.",,100,100,Bull -% / Neutral -% / Bear -%,4179233513,2026-05-06 04:30:02,54666233
RARE,Ultragenyx Pharmaceutical Inc.,23.9800,25.8; 25; 24.19; 22.45; 23.37; 23.71; 23.39; 23.14; 23.39; 23.26; 23.94; 22.85; 21.78; 22.41; 23.31; 21.91; 21.59; 22.79; 22.97; 23.98,DTX301 - (Enh3ance),NCT05345171,Ornithine Transcarbamylase (OTC) Deficiency,phase3,Ongoing,Topline Data,2027-06-30,"Phase 3 study 36-week results met its primary endpoint, noted March 12, 2026. Phase 3  64 weeks of follow-up expected 1H 2027.",,100,100,Bull -% / Neutral -% / Bear -%,2361771592,2026-05-05 17:15:23,98489224
RARE,Ultragenyx Pharmaceutical Inc.,23.9800,25.8; 25; 24.19; 22.45; 23.37; 23.71; 23.39; 23.14; 23.39; 23.26; 23.94; 22.85; 21.78; 22.41; 23.31; 21.91; 21.59; 22.79; 22.97; 23.98,UX701 - (Cyprus2+),NCT04884815,Wilson Disease,phase1,Ongoing,Initial Data,2026-12-31,"Phase 1/2/3  data due in 2026. Phase 1/2/3 dosing initiated, noted October 18, 2021. Phase 1/2/3 data reported that six of the patients have completely tapered off of standard-of-care treatment with chelators and/or zinc therapy, and a seventh patient has begun to taper as of the data cut-off date in August, noted October 4, 2024. Phase 1/2/3 to be completed 2H 2025.",,100,100,Bull -% / Neutral -% / Bear -%,2361771592,2026-05-05 17:14:27,98489224
DNTH,Dianthus Therapeutics Inc.,76.4500,85.34; 86.16; 83.6; 85.67; 88.72; 89.63; 86.48; 86.82; 86.67; 90.86; 93.01; 89.45; 81.57; 84.97; 84.13; 80.51; 81.22; 84.57; 76.42; 76.45,DNTH103 - (MoMeNtum),NCT06537999,Multifocal Motor Neuropathy (MMN),phase2,Ongoing,Topline Data,2026-12-31,"Phase 2 trial initiated and IND cleared by the FDA, noted June 12, 2024. Phase 2 trial initial topline data expected 2H 2026.",,100,100,Bull -% / Neutral -% / Bear -%,4179233513,2026-05-05 17:10:46,54666233
DNTH,Dianthus Therapeutics Inc.,76.4500,85.34; 86.16; 83.6; 85.67; 88.72; 89.63; 86.48; 86.82; 86.67; 90.86; 93.01; 89.45; 81.57; 84.97; 84.13; 80.51; 81.22; 84.57; 76.42; 76.45,Claseprubart (DNTH103) - (MaGic),NCT06282159,Myasthenia Gravis (gMG),phase3,Trial Planned,Topline Data,2028-12-31,"Phase 3 planned in mid-2026 with data due in 2H 2028. Phase 2 data  presented at AANEM reported a robust MG-ADL decline at week 4 in the open-label extension (OLE) of -2.5 points and QMG score reduction of -3.2 points for patients on placebo during the RCT who received only two doses of claseprubart 600mg/4mL Q2W without a loading dose, noted October 29, 2025.",,100,100,Bull -% / Neutral -% / Bear -%,4179233513,2026-05-05 17:09:00,54666233
RYTM,Rhythm Pharmaceuticals Inc.,87.6600,93.63; 90.52; 86.84; 87.21; 90.64; 90.19; 87.84; 89.82; 91.42; 92.98; 88.32; 87.87; 84.35; 84.71; 87.61; 86.4; 85.925; 87.86; 85.71; 87.66,RM-718,NCT06239116,Hypothalamic Obesity,phase1,Ongoing,Interim Data,2026-08-31,"Phase 1/2 Part C enrolment completed in 1Q 2026 with results expected mid-2026. art D trial evaluating RM-718 in PWS in the 2H 2026. RM-718 demonstrated potential to reduce body weight and hyperphagia with a favorable safety profile and no hyperpigmentation in pre-clinical studies, noted December 6, 2023.  Phase 1 trial dosing initiated, noted March 25, 2024.",,100,100,Bull -% / Neutral -% / Bear -%,6007568330,2026-05-05 15:14:26,68532607
VRDN,Viridian Therapeutics Inc.,16.1400,17.43; 16.82; 16.1; 15.97; 17.63; 17.69; 17.24; 17; 17.26; 17.45; 17.62; 16.96; 15.87; 16.35; 16.57; 15.78; 15.73; 16.31; 15.77; 16.14,VRDN-003 - (REVEAL-2),NCT06625398,Chronic Thyroid Eye Disease (TED),phase4,Trial Planned,Submission,2027-03-31,"Phase 3 study  met its primary endpoint with a highly statistically significant treatment effect, noted May 5, 2026. BLA planned in 1Q 2027.",,100,100,Bull -% / Neutral -% / Bear -%,1663626304,2026-05-05 13:30:42,103074740
QTTB,Q32 Bio Inc.,12.7000,6.25; 6.3; 5.75; 6.07; 5.67; 5.5; 5.8; 7.09; 12.85; 10.31; 11.05; 11.66; 12.64; 12.19; 14; 13.11; 12.03; 11.89; 12.87; 12.7,Bempikibart - (SIGNAL-AA),NCT06018428,Alopecia areata (AA),phase2,Enrollment Conclusion,Topline Data,2026-08-31,"Phase 2a enrollment completed, noted October 21, 2025. Phase 2a trial of bempikibart in alopecia areata ongoing with topline data expected mid-2026. Phase 2a initial data presented at AAD reported that at week 24, patients with a SALT score of 50-100 treated with bempikibart (n=23) showed a mean reduction in SALT score of 16% vs a reduction of 2% in the placebo group (n=4). A Wilcoxon Rank Sum test yielded a p-value of 0.045, noted March 8, 2025.",,100,100,Bull -% / Neutral -% / Bear -%,215346471,2026-05-05 13:24:39,16956415
CLYM,Climb Bio Inc.,10.9100,11.33; 10.8; 9.88; 9.65; 10.52; 10.91; 11; 11.39; 11.96; 11.34; 10.96; 11.8; 11.2; 10.44; 10.91; 10.55; 10.77; 11.135; 10.8; 10.91,Budoprutug (TNT119) - (PrisMN),NCT07096843,Membranous nephropathy,phase1,Ongoing,Initial Data,2026-12-31,"FDA granted Fast Track Designation, noted April 7, 2026. Phase 1 ongoing with initial data expected 4Q 2026. Phase 1 ongoing, acquired by Eliem from Tenet Medicines, noted April 11, 2024. Phase 1b OLE data presented at the American Society of Nephrology Kidney Week on October 24, 2024.",,100,100,Bull -% / Neutral -% / Bear -%,624739581,2026-05-05 13:24:01,57263023
CLYM,Climb Bio Inc.,10.9100,11.33; 10.8; 9.88; 9.65; 10.52; 10.91; 11; 11.39; 11.96; 11.34; 10.96; 11.8; 11.2; 10.44; 10.91; 10.55; 10.77; 11.135; 10.8; 10.91,Budoprutug (TNT119),NCT06570434,Systemic lupus erythematosus,phase2,Ongoing,Interim Data,2026-12-31,"Phase 2 ongoing, acquired by Eliem from Tenet Medicines, noted April 11, 2024. Phase 1b preliminary efficacy data to be shared in 4Q 2026.",,100,100,Bull -% / Neutral -% / Bear -%,624739581,2026-05-05 13:18:55,57263023
OCGN,"Ocugen, Inc.",1.2200,1.46; 1.39; 1.34; 1.3; 1.36; 1.35; 1.34; 1.34; 1.38; 1.41; 1.38; 1.37; 1.34; 1.3; 1.37; 1.28; 1.26; 1.24; 1.19; 1.22,OCU410ST - (GARDian3),NCT05956626,"Stargardt, Retinitis Pigmentosa 19 (RP19), and Cone-rod dystrophy 3 (CORD3) diseases",phase3,Ongoing,Topline Data,2027-06-30,"Phase 2/3 study enrollment and dosing were completed in less than 9 months, noted April 1, 2026. Phase 2/3 topline data in 2Q 2027 and advance of the BLA submission in mid-2027. Phase 2/3 dosing commenced, noted July 18, 2025.",,100,100,Bull -% / Neutral -% / Bear -%,412996664,2026-05-05 13:10:24,338521856
VRTX,Vertex Pharmaceuticals Incorporated,445.0400,450.41; 436.95; 436.58; 434.31; 430.44; 433.54; 434.52; 435.93; 437.22; 447.97; 447.54; 438.4; 425.09; 428.34; 441.74; 446.83; 442.96; 445.77; 435.71; 445.04,VX-670 - (GALILEO),NCT06185764,Myotonic Dystrophy Type 1 (DM1),phase1,Ongoing,Full Results,2026-12-31,Phase 1/2 trial results due in 2H 2026.,,100,100,Bull -% / Neutral -% / Bear -%,112953562782,2026-05-05 12:28:39,253805417
VRTX,Vertex Pharmaceuticals Incorporated,445.0400,450.41; 436.95; 436.58; 434.31; 430.44; 433.54; 434.52; 435.93; 437.22; 447.97; 447.54; 438.4; 425.09; 428.34; 441.74; 446.83; 442.96; 445.77; 435.71; 445.04,inaxaplin (VX-147) - (AMPLITUDE),,Proteinuric kidney disease with two mutations in the APOL1 gene (AMKD),phase3,Ongoing,Interim Data,2027-04-30,"Phase 2/3 interim analysis due in early 2027. Phase 2/3 trial data reported a clinically meaningful and statistically significant improvement in both radiographic progression-free survival (rPFS) and time to symptomatic progression (TSP), with an early trend toward improved overall survival (OS), noted June 3, 2025.",,100,100,Bull -% / Neutral -% / Bear -%,112953562782,2026-05-05 12:26:31,253805417
VRTX,Vertex Pharmaceuticals Incorporated,445.0400,450.41; 436.95; 436.58; 434.31; 430.44; 433.54; 434.52; 435.93; 437.22; 447.97; 447.54; 438.4; 425.09; 428.34; 441.74; 446.83; 442.96; 445.77; 435.71; 445.04,VX-828,,Cystic Fibrosis,phase1,Ongoing,Initial Data,2026-12-31,Enrollment to be completed with data in 1H 2026.,,100,100,Bull -% / Neutral -% / Bear -%,112953562782,2026-05-05 12:13:50,253805417
VRTX,Vertex Pharmaceuticals Incorporated,445.0400,450.41; 436.95; 436.58; 434.31; 430.44; 433.54; 434.52; 435.93; 437.22; 447.97; 447.54; 438.4; 425.09; 428.34; 441.74; 446.83; 442.96; 445.77; 435.71; 445.04,TRIKAFTA,,Cystic fibrosis in patients one year to less than two years of age,phase4,Ongoing,,2026-06-30,"Submit for approvals in this age group to global regulators, beginning in the first half of 2026.",,100,100,Bull -% / Neutral -% / Bear -%,112953562782,2026-05-05 12:13:36,253805417
TVTX,Travere Therapeutics Inc.,48.9100,44.1; 42.59; 42.89; 42.26; 43.49; 44.74; 44.43; 44.29; 47.76; 47.76; 47.18; 45.04; 42.96; 45.2; 46.18; 45.81; 47.08; 48.57; 46.74; 48.91,Pegtibatinase (TVT-058) - (HARMONY),,Classical homocystinuria (HCU),phase3,Ongoing,Topline Data,2027-12-31,"Phase 3 topline data due in 2H 2027. Phase 3 trial initiated December 14, 2023. Phase 3 enrollment voluntarily paused September 26, 2024.",,100,100,Bull -% / Neutral -% / Bear -%,4548282984,2026-05-05 12:08:59,92992905
PFE,Pfizer Inc.,26.1700,25.75; 25.33; 25.33; 25.66; 25.79; 25.95; 25.9; 25.85; 26.21; 26.14; 26.18; 25.63; 25.55; 25.34; 25.69; 26.04; 25.62; 25.7; 25.6; 26.17,Taldefgrobep alfa,NCT07281495,Obesity,phase2,Enrollment Conclusion,Topline Data,2026-12-31,Phase 2 study ongoing. Phase 2 topline data expected in 2H 2026.,,100,100,Bull -% / Neutral -% / Bear -%,149154453903,2026-05-05 11:59:44,5699444169
BHVN,Biohaven Ltd.,11.3700,9.02; 8.76; 8.49; 8.39; 8.85; 9.48; 9.45; 10.07; 11.29; 10.24; 11.01; 11.43; 10.13; 10.81; 11.4; 10.8; 11.12; 11.09; 11.07; 11.37,Taldefgrobep alfa,NCT07281495,Obesity,phase2,Enrollment Conclusion,Topline Data,2026-12-31,Phase 2 study ongoing. Phase 2 topline data expected in 2H 2026.,,100,100,Bull -% / Neutral -% / Bear -%,1711258791,2026-05-05 11:59:44,150506490
ORIC,Oric Pharmaceuticals Inc.,7.8200,8.34; 8.15; 7.93; 7.97; 8.41; 8.46; 8.32; 8.54; 8.58; 8.45; 8.45; 8.98; 7.62; 7.84; 8.02; 7.5; 7.53; 8; 7.54; 7.82,Enozertinib (ORIC-114),NCT05315700,"Tumors - EGFR/HER2 Exon 20 Inhibitor, 1L NSCLC",phase1,Data Released,Full Results,2026-12-31,"Phase 1b combo data expected in 2H 2026.  Phase 1b data shared at ESMO Asia reported an 35% ORR (26% confirmed ORR) and 100% DCR in the 80 mg cohort, noted December 5, 2025. Phase 3 trial planned for 2026.",,100,100,Bull -% / Neutral -% / Bear -%,809507335,2026-05-05 11:57:40,103517562
