Ticker,Name,Price,30 Day Price Change,Drug,NCT Number,Indication,Stage,Status,Next Catalyst,Catalyst Date,Catalyst,Conference,Historical LOA,Historical POP,Bullish or Bearish,Market Cap,Last Updated,No Of Shares
ACTU,Actuate Therapeutics Inc.,2.1100,2.88; 2.94; 3; 2.95; 3.07; 2.99; 3.34; 3.3; 2.975; 2.89; 2.97; 2.9; 2.62; 2.43; 2.4; 2.51; 2.42; 2.38; 2.2; 2.11,Elraglusib in Combination with FOLFIRINOX and Losartan,NCT05077800,Previously Untreated Metastatic Pancreatic Cancer,phase2,Enrollment Conclusion,,2026-06-30,"Phase 2 enrollment completed February 25, 2025. Phase 2 initial data due in 2Q 2026 with final results due in 2H 2026.",,16.21,33.71,Bull -% / Neutral -% / Bear -%,50483548,2026-03-10 07:28:32,23925852
PBYI,Puma Biotechnology Inc,7.3100,7.48; 7.51; 7.49; 7.53; 7.35; 7.45; 7.26; 7.49; 7.14; 7.08; 7.17; 7.19; 6.92; 6.81; 6.81; 6.99; 7.05; 7.08; 7.27; 7.31,PUMA-ALI-1201 - (ALISCA-Breast1),NCT06369285,HER-2 Recurrent or metastatic breast cancer,phase2,Ongoing,Interim Data,2026-06-30,"Phase 2 was initiated, noted November 20, 2024. Phase 2 initial data expected in 1H 2026.",,16.21,33.71,Bull -% / Neutral -% / Bear -%,372075023,2025-11-07 12:26:49,50899456
VERA,Vera Therapeutics Inc.,34.2700,35.84; 35.61; 35.2; 35.51; 34.52; 36.595; 35.88; 36.19; 36.61; 36.7; 39.15; 39.56; 37.32; 34.35; 33.25; 34.62; 34.35; 34.04; 34.34; 34.27,Atacicept - (PIONEER),,Expanded IgAN populations,phase2,Ongoing,Initial Data,2026-06-30,Phase 2 data due in 2Q 2026. BLA filing planned.,,22.87,39.31,Bull 100% / Neutral 0% / Bear 0%,2460000120,2026-05-07 08:41:09,71782904
DMAC,DiaMedica Therapeutics Inc.,6.1000,5.96; 6.05; 6.18; 6.05; 6.25; 6.52; 6.53; 6.32; 6.45; 6.32; 6.26; 6.36; 6.06; 5.68; 5.57; 5.72; 5.77; 5.91; 6.32; 6.1,DM199 (rinvecalinase alfa),NCT06875141,Preeclampsia (PE),phase2,Trial Planned,Initial Data,2026-06-30,"Phase 2 interim results of DM199 for preeclampsia showed significant blood pressure reduction and safety confirmation noted on July 17, 2025. Additional trial planned with data due in 2Q 2026.",,22.87,39.31,Bull -% / Neutral -% / Bear -%,328688405,2025-12-18 09:35:33,53883345
EWTX,Edgewise Therapeutics Inc.,33.5400,30.45; 30.96; 30.61; 31.45; 38.01; 36.99; 35.58; 35.32; 34.56; 34.01; 33.76; 34.01; 33.09; 31.72; 31.43; 32.82; 32.69; 32.7; 33.56; 33.54,EDG-7500 - (CIRRUS-HCM),NCT06347159,Hypertrophic Cardiomyopathy (HCM),phase2,Data Released,Interim Data,2026-06-30,"Phase 2 full 12-week Part D readout in 1H 2026 and Phase 3 start in 2H 2026. Phase 2 data reported that EDG-7500 was generally well tolerated; no clinically meaningful reductions in LVEF or LVEF <50%, noted December 24, 2025.",,17.69,35.41,Bull 100% / Neutral 0% / Bear 0%,3608669421,2026-02-26 08:18:12,107593006
PBYI,Puma Biotechnology Inc,7.3100,7.48; 7.51; 7.49; 7.53; 7.35; 7.45; 7.26; 7.49; 7.14; 7.08; 7.17; 7.19; 6.92; 6.81; 6.81; 6.99; 7.05; 7.08; 7.27; 7.31,Alisertib - (PUMA-ALI-4201) - (ALISCA-Lung1),NCT04085315,Small Cell Lung Cancer (SCLC),phase2,Data Released,Interim Data,2026-06-30,"Phase 2 interim data due in 2Q 2026. Phase 2 data shared at ASCO study identified alisertib 30mg twice daily as the recommended dose, with a 9.5% overall response rate and 81% disease control rate across 21 evaluable patients, the response rate was 25% with a median progression-free survival of 8 months, compared to no responses in TP53 mutant patients., noted June 4, 2024.",,16.21,33.71,Bull 100% / Neutral 0% / Bear 0%,372075023,2026-02-27 09:49:54,50899456
GLPG,Lakefront Biotherapeutics Sponsored ADR,27.7300,27.86; 27.83; 28; 28.46; 28.39; 28.81; 27.73,GLPG3667 - (GALACELA),NCT05856448,Systemic lupus erythematosus (SLE),phase2,Ongoing,Topline Data,2026-06-30,"Phase 2 topline data due in 2Q 2026. Phase 2 trial initiated August 28, 2023.",,20.31,36.91,Bull -% / Neutral -% / Bear -%,1827325779,2025-12-19 10:29:51,65897071
CGTX,Cognition Therapeutics Inc.,1.1900,1.18; 1.26; 1.28; 1.28; 1.24; 1.23; 1.16; 1.21; 1.18; 1.18; 1.2; 1.2; 1.14; 1.09; 1.11; 1.29; 1.25; 1.26; 1.24; 1.19,Zervimesine (CT1812) - (SHIMMER),NCT05225415,Dementia with Lewy Bodies (DLB),phase2,Type Meeting,End of Phase Meeting,2026-06-30,"Meeting noted due in June 2026. Expanded access program (EAP) extended by th eFDA, noted February 5, 2026. Type C meeting completed noted January 27, 2026. Phase 2 data from AD/PD resulted in an 86% slowing of decline on NPI-12 vs placebo in that Phase 2 study, noted March 17, 2026.",,17.74,34.96,Bull -% / Neutral -% / Bear -%,106502638,2026-05-21 07:37:31,89498015
ZNTL,Zentalis Pharmaceuticals Inc.,4.0200,3.96; 4.01; 4.09; 4; 4.09; 4.18; 4.23; 4.41; 4.14; 4.28; 4.28; 4.09; 4.05; 3.63; 3.54; 3.71; 4.14; 4.06; 3.96; 4.02,Azenosertib  (ZN-c3) - (TETON),NCT04814108,Uterine serous carcinoma (USC),phase2,Ongoing,Interim Data,2026-06-30,"Phase 2 data due in 1H 2026. Phase 2 clinical hold lifted by the FDA, noted September 16, 2024.",,16.21,33.71,Bull -% / Neutral -% / Bear -%,286169119,2025-11-11 07:42:32,71186348
EVMN,Evommune Inc.,23.3400,23.85; 23.8; 24.5; 23.63; 24.16; 23.83; 22.5; 22.92; 23.21; 22.69; 23.29; 22.72; 22.92; 21.89; 21.12; 22.28; 23.55; 22.87; 23.35; 23.34,EVO756,NCT06873516,Chronic Spontaneous Urticaria,phase2,Ongoing,Initial Data,2026-06-30,Phase 2b data due in June 2026.,,20.31,36.91,Bull -% / Neutral -% / Bear -%,840668802,2026-05-08 02:52:35,36018372
PRAX,Praxis Precision Medicines Inc.,357.1300,323.19; 318.83; 324.2; 337.61; 333.3; 338.07; 333.28; 330.02; 331.81; 343.2; 346.84; 345.52; 342.58; 320.53; 320.61; 335.61; 350.56; 343.56; 350.6; 357.13,PRAX-628 - (POWER1),NCT06999902,Epilepsy,phase3,Enrollment Initiation,Topline Data,2026-06-30,Phase 2/3 topline data due in 2Q 2026.,,23.62,34.96,Bull 50% / Neutral 50% / Bear 0%,9956346559,2026-05-08 12:52:25,27878774
OCS,Oculis Holding AG,29.6100,26.45; 27.48; 27.48; 28.26; 27.75; 29.58; 31.09; 32.64; 32.65; 30.41; 31.37; 30.22; 30.29; 28.07; 27.96; 27.91; 31; 29.49; 29.93; 29.61,OCS-01 - (DIAMOND-1),NCT05066997,Diabetic macular edema (DME),phase3,Enrollment Conclusion,Topline Data,2026-06-30,"Phase 3 enrollment completed, noted April 10, 2025. Phase 3 topline data due in June 2026.",,25.77,43.21,Bull 50% / Neutral 50% / Bear 0%,1716919209,2026-05-12 07:48:27,57984438
PFE,Pfizer Inc.,26.2100,25.827529682114132; 26.260283416315584; 25.896376867100724; 25.8668709306779; 26.01440061279203; 26.09308310991957; 26.04390654921486; 25.68; 25.81; 25.87; 25.96; 25.75; 25.33; 25.33; 25.66; 25.79; 25.95; 25.9; 25.85; 26.21,BHV-7000,,Focal Epilepsy,phase3,Data Released,,2026-06-30,"Phase 1 pivotal results due in 1H 2026. Phase 1 data demonstrated excellent tolerability at all doses evaluated without central nervous system (CNS) adverse effects typically associated with other anti-seizure medications (ASMs), such as somnolence and cognitive/mood disturbances., noted December 6, 2024. Phase 1 examination of EEG in healthy subjects administered single doses confirmed central nervous system (CNS) activity consistent with effects observed with other antiseizure medications, noted September 5, 2023. Phase 2/3 trial initiated.",,25.77,43.21,Bull 100% / Neutral 0% / Bear 0%,149382431669,2025-05-15 13:36:37,5699444169
BHVN,Biohaven Ltd.,11.2900,9.2; 9.59; 9.63; 10.14; 9.71; 10.04; 9.74; 9.86; 9.08; 9.2; 9.03; 9.02; 8.76; 8.49; 8.39; 8.85; 9.48; 9.45; 10.07; 11.29,BHV-7000,,Focal Epilepsy,phase3,Data Released,,2026-06-30,"Phase 1 pivotal results due in 1H 2026. Phase 1 data demonstrated excellent tolerability at all doses evaluated without central nervous system (CNS) adverse effects typically associated with other anti-seizure medications (ASMs), such as somnolence and cognitive/mood disturbances., noted December 6, 2024. Phase 1 examination of EEG in healthy subjects administered single doses confirmed central nervous system (CNS) activity consistent with effects observed with other antiseizure medications, noted September 5, 2023. Phase 2/3 trial initiated.",,25.77,43.21,Bull 100% / Neutral 0% / Bear 0%,1699218272,2025-05-15 13:36:37,150506490
NVS,Novartis AG,151.1200,142.94; 147.85; 146.57; 144.62; 145.5; 148.36; 145.39; 146.03; 145.23; 148.16; 149.75; 149.77; 148.08; 149.15; 150.44; 150.45; 151.76; 152.01; 150.8; 151.12,Remibrutinib - (RemIND),,Chronic inducible urticaria (CIndU),phase3,Data Released,Full Results,2026-06-30,"Phase 3 data due in 1H 2026. Phase 3 data reported significantly higher complete response rates versus placebo at Week 12, noted February 18, 2026. sNDA submitted.",,55.03,61.74,Bull -% / Neutral -% / Bear -%,288359881730,2026-04-29 10:36:07,1908151679
MLTX,MoonLake Immunotherapeutics,18.4100,16.11; 16.38; 16.73; 17.56; 17.01; 17.7; 17.2; 17.06; 18.84; 18.19; 18.41; 18.39; 17.55; 16.44; 16.37; 17.05; 18.47; 18.19; 18.23; 18.41,Nanobody (sonelokimab) - (VELA-2),NCT06411379,Hidradenitis suppurativa,phase3,Data Released,Interim Data,2026-06-30,"Phase 3 52-week data due in 2Q 2026. Additional Phase 3 data reported that 62% of patients treated with SLK achieved HiSCR75 response and up to 32% of patients achieved HiSCR100 response at Week 40 , noted March 30, 2026. Phase 3 data reported that trial did not meet statistical significance, noted September 29, 2025. BLA planned for 2H 2026.",,55.03,61.74,Bull -% / Neutral -% / Bear -%,1355259440,2026-05-11 07:50:46,73615396
VTGN,Vistagen Therapeutics Inc.,0.6241,0.5959; 0.6134; 0.6258; 0.6225; 0.6002; 0.6105; 0.5868; 0.6105; 0.6736; 0.6216; 0.6557; 0.6506; 0.6249; 0.5955; 0.6301; 0.6398; 0.6371; 0.647; 0.6367; 0.6241,PH94B - (PALISADE-4),NCT06615557,Social Anxiety Disorder (SAD),phase3,Ongoing,Topline Data,2026-06-30,"Phase 3 last patient completed, noted May 8, 2026. Phase 3 trials remain on track to produce top-line results in 2Q 2026. Phase 3 PALISADE-4 trial initiated September 23, 2024.",,52.7,60.49,Bull 50% / Neutral 0% / Bear 50%,24727040,2026-05-08 08:25:04,39620317
BMRN,BioMarin Pharmaceutical Inc.,52.3800,54.21; 53.91; 54.06; 55.46; 53.24; 54.6; 54.12; 54.06; 52.58; 52.88; 53.55; 53.24; 51.81; 49.67; 49.81; 50.2; 54.1; 54.09; 52.88; 52.38,VOXZOGO,,Hypochondroplasia,phase3,Ongoing,Topline Data,2026-06-30,"Phase 3 data due in 1H 2026. Phase 3 enrollment to be completed in 1H 2025, with potential approval due in 2027.",,67.01,70.74,Bull -% / Neutral -% / Bear -%,10124238862,2026-05-05 10:18:36,193284438
AZN,AstraZeneca PLC,185.6500,185.2; 187.37; 184.74; 183.46; 181.24; 184.92; 182.52; 182.85; 181.86; 184.54; 187.72; 184.96; 181.58; 183.92; 184.64; 187.46; 189.75; 187.03; 187.19; 185.65,Imfinzi (durvalumab) - (NILE),NCT03682068,1L Metastatic bladder,phase3,Ongoing,Interim Data,2026-06-30,Phase 3 ongoing with data expected 1H 2026.,,48.08,54.19,Bull -% / Neutral -% / Bear -%,582538273682,2026-04-29 09:51:54,3101451738
ABVX,Abivax SA,129.7300,106.24; 117.38; 117.61; 117.13; 123.78; 126.54; 124.65; 122.74; 122.13; 121.39; 121.91; 121; 114.53; 113.55; 113.73; 119.9; 124.03; 121.99; 126.41; 129.73,Obefazimod - (ABTECT),NCT05535946,Ulcerative colitis,phase3,Data Released,Topline Data,2026-06-30,"Phase 3 topline maintenance data due in late 2Q 2026. NDA due in late 2026. Phase 3 data showing significant improvements in bowel urgency, sleep, fatigue, quality of life, and work productivity. At Week 8, 37% of patients on 50mg obefazimod reported no bowel urgency vs. 18.1% on placebo, with similar benefits across other PROs.",,51.3,58.4,Bull 100% / Neutral 0% / Bear 0%,10286445819,2026-05-07 05:48:49,79291188
CGON,"CG Oncology, Inc.",60.8000,64.75; 66.74; 66.27; 67.7; 67.175; 68.01; 69.18; 69.62; 69.32; 72.07; 74; 69.535; 66.93; 62.93; 63.3; 64.76; 64.59; 64.25; 61.89; 60.8,cretostimogene  - (PIVOT-006) (EAP),NCT06443944,Non-Muscle Invasive Bladder Cancer (NMIBC),phase3,Ongoing,Topline Data,2026-06-30,"Phase 3 dosing initiated, noted February 27, 2024.  Phase 3 topline data expected 1H 2026.",,48.08,54.19,Bull -% / Neutral -% / Bear -%,5362710358,2026-05-08 08:54:13,88202473
IRD,Opus Genetics Inc.,4.1400,4.67; 5.11; 5.14; 5.22; 5.2; 5.26; 5.36; 4.99; 5.12; 5.18; 5.03; 4.97; 4.8; 4.44; 4.26; 4.44; 4.29; 4.26; 4.09; 4.14,Phentolamine ophthalmic solution - (LYNX-3),,Decreased visual acuity under dim (mesopic) light conditions,phase3,Data Released,Topline Data,2026-06-30,"Phase 3 topline data to be shared in 1H 2026. Phase 3 first patient dosed September 4, 2025.",,49.99,59.89,Bull -% / Neutral -% / Bear -%,336977531,2026-05-08 11:48:41,81395539
NMRA,Neumora Therapeutics Inc.,1.8600,2.25; 2.47; 2.44; 2.31; 2.3; 2.33; 1.94; 1.83; 1.87; 1.9; 1.78; 1.97; 1.84; 1.77; 1.67; 1.72; 1.85; 1.85; 1.84; 1.86,Navacaprant (NMRA-140) - (KOASTAL-1),NCT06029426,Major depressive disorder,phase3,Data Released,Topline Data,2026-06-30,"Phase 3 KOASTAL-2 and KOASTAL-3 studies are ongoing with data due in 2Q 2026. Phase 3 KOASTAL-1 data reported that the trial did not meet its primary endpoint with statistical significance, noted January 2, 2025.",,52.7,60.49,Bull 100% / Neutral 0% / Bear 0%,344628694,2026-01-05 07:16:21,185284244
UTHR,United Therapeutics Corporation,570.7500,571.07; 571.35; 570.4; 581.22; 572.2; 596.76; 569.18; 564.94; 569.88; 581.74; 579.54; 575.79; 568.58; 566.99; 566.8; 563.93; 565.87; 568.43; 578.43; 570.75,Tyvaso (treprostinil) - (TETON PPF),,Progressive pulmonary fibrosis (PPF),phase3,Ongoing,Topline Data,2026-06-30,"Phase 3 enrolment target reached in January 2025 with Phase 3 topline data expected 1H 2026.  Phase 3 trial initiated on October 31, 2023.",,55.03,61.74,Bull -% / Neutral -% / Bear -%,24226472860,2025-09-29 07:54:09,42446733
PTN,Palatin Technologies Inc.,14.6800,20.27; 20.21; 20.23; 20.04; 20; 19; 18.9; 19.47; 19; 19.705; 16.55; 14.925; 14.41; 15.24; 14.27; 14.59; 14.43; 14.8763; 14.445; 14.35,Bremelanotide + PDE5i,,Erectile dysfunction (ED),phase3,Trial Planned,Topline Data,2026-06-30,"PK trial to be initiated in 1Q 2025, with Phase 3 study due in 2H 2025, with topline data due in 1H 2026.",,57.99,65.84,Bull -% / Neutral -% / Bear -%,26119757,2024-09-09 07:54:50,1779275
BMRN,BioMarin Pharmaceutical Inc.,52.3800,54.21; 53.91; 54.06; 55.46; 53.24; 54.6; 54.12; 54.06; 52.58; 52.88; 53.55; 53.24; 51.81; 49.67; 49.81; 50.2; 54.1; 54.09; 52.88; 52.38,BMN 401 (INZ-701) - (ENERGY-3),NCT06046820,Pediatric Patients with ENPP1 Deficiency,phase3,Ongoing,Topline Data,2026-06-30,"Phase 3 enrollment completed, noted January 10, 2025. Phase 3 dosing to be completed by January 2026 with data due in 1H 2026.",,55.03,61.74,Bull -% / Neutral -% / Bear -%,10124238862,2025-08-05 10:19:05,193284438
MLTX,MoonLake Immunotherapeutics,18.4100,16.11; 16.38; 16.73; 17.56; 17.01; 17.7; 17.2; 17.06; 18.84; 18.19; 18.41; 18.39; 17.55; 16.44; 16.37; 17.05; 18.47; 18.19; 18.23; 18.41,Nanobody (sonelokimab) - (VELA-1),NCT06411899,Hidradenitis suppurativa,phase3,Data Released,Interim Data,2026-06-30,"Phase 3 52 week data due in 2Q 2026. Additional Phase 3 data reported that 25% of patients achieved inflammatory remission at Week 40, defined as a 100% reduction in abscesses (A100), nodules (N100) and draining tunnels (DT100), noted March 30, 2026. Phase 3 data reported that trial achieved statistical significance for all primary and key secondary endpoints using both pre-specified strategies, noted September 29, 2025.",,55.03,61.74,Bull -% / Neutral -% / Bear -%,1355259440,2026-05-11 07:51:32,73615396
DFTX,Definium Therapeutics Inc.,23.5200,20.49; 21.88; 21.7; 21.75; 22.4; 23.42; 23.2; 22.05; 21.4; 21.16; 22.01; 21.35; 20.99; 20.48; 20.02; 20.87; 22.65; 22.5; 22.88; 23.52,DT120 ODT (Lysergide (LSD)) - (Emerge),NCT03866252,Major Depressive Disorder (MDD),phase3,Data Released,Topline Data,2026-06-30,"Phase 3 topline data from  12-week double-blind period anticipated 2Q 2026.  Phase 3 study dosing commenced, noted April 15, 2025. Phase 2 data at APA reported clinically and statistically significant efficacy compared to placebo at its primary week 4 and secondary week 12 timepoints, noted May 4, 2024. Phase 2 topline data reported that trial met primary endpoint, noted April 14, 2023.",,52.7,60.49,Bull 100% / Neutral 0% / Bear 0%,2565250736,2026-05-12 15:03:21,109066783
OCUL,Ocular Therapeutix Inc.,8.5400,9.21; 9.37; 9.43; 9.77; 9.71; 9.71; 9.68; 9.65; 9.28; 9.16; 9.24; 9.5; 9.16; 8.38; 7.99; 8.03; 8.22; 8.23; 8.29; 8.54,AXPAXLI (OTX-TKI) - (HELIOS-3),NCT05695417,Non-proliferative diabetic retinopathy (NPDR),phase3,Data Released,Initial Data,2026-06-30,"Phase 3 OLE program design update expected in June 2026. Phase 1 safety and efficacy data shared on October 9, 2025. Phase 1 received a written agreement regarding trial design under a Special Protocol Assessment (SPA), noted August 12, 2025.  Phase 3 dosing commenced, noted November 24, 2025.",,49.99,59.89,Bull -% / Neutral -% / Bear -%,1869921457,2026-05-05 15:04:27,218960358
AZN,AstraZeneca PLC,185.6500,185.2; 187.37; 184.74; 183.46; 181.24; 184.92; 182.52; 182.85; 181.86; 184.54; 187.72; 184.96; 181.58; 183.92; 184.64; 187.46; 189.75; 187.03; 187.19; 185.65,ENHERTU (trastuzumab deruxtecan) - (DESTINY-Lung04),NCT05048797,Non-squamous non-small cell lung cancer (NSCLC),phase3,Ongoing,Topline Data,2026-06-30,"Phase 3 study initiated, noted December 23, 2021. Phase 3 data due in 1H 2026.",,48.08,54.19,Bull 0% / Neutral 0% / Bear 100%,582538273682,2026-04-29 09:55:59,3101451738
CADL,Candel Therapeutics Inc.,8.0500,6.18; 6.18; 6.47; 7.53; 7.67; 7.63; 7.79; 8.35; 8.85; 8.72; 8.94; 8.91; 8.77; 7.9; 7.66; 7.71; 7.93; 7.99; 7.95; 8.05,Aglatimagene besadenovec (CAN-2409) - (ULYSSES),NCT02768363,Prostate Cancer (Active Surveillance),phase3,Data Released,Interim Data,2026-06-30,"Phase 3 data expected in 2Q 2026 and novel biomarker in 3Q 2026. Phase 3 data presented at SITC on November 7, 2025. Phase 3 data from ASCO reported a significant improvement in DFS (p=0.0155) with a 30% reduction (HR 0.7) in the risk for prostate cancer recurrence or death due to any cause in patients who received CAN-2409 (n=496) compared to placebo (n=249), noted May 23, 2025. BLA submission planned.",,48.08,54.19,Bull -% / Neutral -% / Bear -%,589825424,2026-03-12 13:26:04,73270239
UTHR,United Therapeutics Corporation,570.7500,571.07; 571.35; 570.4; 581.22; 572.2; 596.76; 569.18; 564.94; 569.88; 581.74; 579.54; 575.79; 568.58; 566.99; 566.8; 563.93; 565.87; 568.43; 578.43; 570.75,TYVASO (treprostinil) - (TETON),NCT04708782,Idiopathic Pulmonary Fibrosis,phase3,,,2026-06-30,"Phase 3 preliminary data presented at ATS May 21, 2023. Phase 3 trial initiation announced June 3, 2021. Phase 3 data due in 1H 2026.",,60.58,67.44,Bull 0% / Neutral 100% / Bear 0%,24226472860,2025-07-30 10:22:51,42446733
ADCT,ADC Therapeutics SA,3.4300,3.78; 3.78; 3.83; 3.68; 3.76; 3.86; 3.75; 3.5; 3.48; 3.43; 3.48; 3.36; 3.25; 3.17; 3.14; 3.24; 3.4; 3.39; 3.51; 3.43,ZYNLONTA (Loncastuximab Tesirine) and RITUXAN (rituximab) - (LOTIS-5),NCT04384484,Diffuse Large B-Cell Lymphoma (DLBCL),phase3,Ongoing,Topline Data,2026-06-30,BLA planned. Phase 3 topline results and prespecified PFS event target due in 2Q 2026.,,48.08,54.19,Bull -% / Neutral -% / Bear -%,436265672,2026-05-04 07:51:38,127191158
NVCR,NovoCure Limited,16.9900,11.93; 15.21; 16.62; 16.93; 15.88; 16.495; 16.83; 17.89; 18.1; 18.31; 18.1; 18.05; 17.58; 17.46; 17.01; 17.75; 17.9; 17.96; 18.26; 16.99,Optune (EF-32) - (TRIDENT),NCT04471844,Glioblastoma Multiforme,phase3,Ongoing,Topline Data,2026-06-30,"Phase 3 trial enrollment has commenced - December 10, 2020. Phase 3 trial enrollment completed with final data anticipated in 2Q 2026.",,48.08,54.19,Bull -% / Neutral -% / Bear -%,1967797771,2026-05-04 16:49:44,115820940
PBYI,Puma Biotechnology Inc,7.3100,7.48; 7.51; 7.49; 7.53; 7.35; 7.45; 7.26; 7.49; 7.14; 7.08; 7.17; 7.19; 6.92; 6.81; 6.81; 6.99; 7.05; 7.08; 7.27; 7.31,PUMA-ALI-1201 - (ALISCA-Breast1),NCT06369285,HER-2 Recurrent or metastatic breast cancer,phase2,Ongoing,Interim Data,2026-06-30,"Phase 2 was initiated, noted November 20, 2024. Phase 2 initial data expected in 1H 2026.",,16.21,33.71,Bull -% / Neutral -% / Bear -%,372075023,2025-11-07 12:26:49,50899456
VERA,Vera Therapeutics Inc.,34.2700,35.84; 35.61; 35.2; 35.51; 34.52; 36.595; 35.88; 36.19; 36.61; 36.7; 39.15; 39.56; 37.32; 34.35; 33.25; 34.62; 34.35; 34.04; 34.34; 34.27,Atacicept - (PIONEER),,Expanded IgAN populations,phase2,Ongoing,Initial Data,2026-06-30,Phase 2 data due in 2Q 2026. BLA filing planned.,,22.87,39.31,Bull 100% / Neutral 0% / Bear 0%,2460000120,2026-05-07 08:41:09,71782904
DMAC,DiaMedica Therapeutics Inc.,6.1000,5.96; 6.05; 6.18; 6.05; 6.25; 6.52; 6.53; 6.32; 6.45; 6.32; 6.26; 6.36; 6.06; 5.68; 5.57; 5.72; 5.77; 5.91; 6.32; 6.1,DM199 (rinvecalinase alfa),NCT06875141,Preeclampsia (PE),phase2,Trial Planned,Initial Data,2026-06-30,"Phase 2 interim results of DM199 for preeclampsia showed significant blood pressure reduction and safety confirmation noted on July 17, 2025. Additional trial planned with data due in 2Q 2026.",,22.87,39.31,Bull -% / Neutral -% / Bear -%,328688405,2025-12-18 09:35:33,53883345
PRAX,Praxis Precision Medicines Inc.,357.1300,323.19; 318.83; 324.2; 337.61; 333.3; 338.07; 333.28; 330.02; 331.81; 343.2; 346.84; 345.52; 342.58; 320.53; 320.61; 335.61; 350.56; 343.56; 350.6; 357.13,PRAX-628 - (POWER1),NCT06999902,Epilepsy,phase3,Enrollment Initiation,Topline Data,2026-06-30,Phase 2/3 topline data due in 2Q 2026.,,23.62,34.96,Bull 50% / Neutral 50% / Bear 0%,9956346559,2026-05-08 12:52:25,27878774
VTGN,Vistagen Therapeutics Inc.,0.6241,0.5959; 0.6134; 0.6258; 0.6225; 0.6002; 0.6105; 0.5868; 0.6105; 0.6736; 0.6216; 0.6557; 0.6506; 0.6249; 0.5955; 0.6301; 0.6398; 0.6371; 0.647; 0.6367; 0.6241,PH94B - (PALISADE-4),NCT06615557,Social Anxiety Disorder (SAD),phase3,Ongoing,Topline Data,2026-06-30,"Phase 3 last patient completed, noted May 8, 2026. Phase 3 trials remain on track to produce top-line results in 2Q 2026. Phase 3 PALISADE-4 trial initiated September 23, 2024.",,52.7,60.49,Bull 50% / Neutral 0% / Bear 50%,24727040,2026-05-08 08:25:04,39620317
BMRN,BioMarin Pharmaceutical Inc.,52.3800,54.21; 53.91; 54.06; 55.46; 53.24; 54.6; 54.12; 54.06; 52.58; 52.88; 53.55; 53.24; 51.81; 49.67; 49.81; 50.2; 54.1; 54.09; 52.88; 52.38,VOXZOGO,,Hypochondroplasia,phase3,Ongoing,Topline Data,2026-06-30,"Phase 3 data due in 1H 2026. Phase 3 enrollment to be completed in 1H 2025, with potential approval due in 2027.",,67.01,70.74,Bull -% / Neutral -% / Bear -%,10124238862,2026-05-05 10:18:36,193284438
AZN,AstraZeneca PLC,185.6500,185.2; 187.37; 184.74; 183.46; 181.24; 184.92; 182.52; 182.85; 181.86; 184.54; 187.72; 184.96; 181.58; 183.92; 184.64; 187.46; 189.75; 187.03; 187.19; 185.65,Imfinzi (durvalumab) - (NILE),NCT03682068,1L Metastatic bladder,phase3,Ongoing,Interim Data,2026-06-30,Phase 3 ongoing with data expected 1H 2026.,,48.08,54.19,Bull -% / Neutral -% / Bear -%,582538273682,2026-04-29 09:51:54,3101451738
KYTX,Kyverna Therapeutics Inc.,8.5900,8.4; 8.8; 8.87; 9; 9.21; 9.47; 9.3; 9.35; 10.34; 10.23; 10.78; 10.74; 9.49; 8.54; 8.7; 8.57; 8.9; 8.67; 8.61; 8.59,"Miv-cel (mivocabtagene autoleucel, KYV-101) - (KYSA-8)",,Stiff-person syndrome (SPS),phase4,Data Released,Submission,2026-06-30,"BLA submission due in 1H 2026.  Phase 2 data presented at AAN reported a statistically significant improvement in the T25FW at Week 16 (p=0.0003), with a median improvement of 46% from baseline, regardless of baseline patient- and disease-related characteristics, noted April 21, 2026. Phase 2 trial achieved statistically significant clinical benefit across all primary and secondary endpoints, noted December 15, 2025.",,89.13,89.13,Bull 100% / Neutral 0% / Bear 0%,522230871,2026-04-22 05:27:06,60795212
NVO,Novo Nordisk A/S,44.5500,40.29; 42.22; 43.88; 44.39; 44.87; 45.76; 45.8; 46.07; 46.4; 47; 47.08; 45.8; 44.74; 44.28; 44.28; 45.07; 44.39; 44.96; 44.19; 44.55,Sogroya (somapacitan) - (REAL8),,Noonan syndrome (NS),phase5,Ongoing,Regulatory Decision,2026-06-30,PDUFA decision due in 1H 2026.,,—,—,Bull -% / Neutral -% / Bear -%,198915750000,2026-02-05 09:23:43,4465000000
AZN,AstraZeneca PLC,185.6500,185.2; 187.37; 184.74; 183.46; 181.24; 184.92; 182.52; 182.85; 181.86; 184.54; 187.72; 184.96; 181.58; 183.92; 184.64; 187.46; 189.75; 187.03; 187.19; 185.65,Imfinzi (durvalumab) - (POTOMAC),NCT03528694,Non-Muscle Invasive Bladder Cancer (NMIBC),phase5,Data Released,Regulatory Decision,2026-06-30,PDUFA approval due in 1H 2026.,,88.73,88.73,Bull -% / Neutral -% / Bear -%,582538273682,2026-04-29 09:48:27,3101451738
